"Dam","Date","Storage","Capacity","PercentDamCapacity","PercentTotalCapacity"
"Theewaterskloof",2017-07-06,93970,480188,0.195694186443643,0.104171054702829
"Theewaterskloof",2017-07-07,93970,480188,0.195694186443643,0.104171054702829
"Theewaterskloof",2017-07-08,93811,480188,0.195363066132431,0.103994794218656
"Theewaterskloof",2017-07-09,93811,480188,0.195363066132431,0.103994794218656
"Theewaterskloof",2017-07-10,95569,480188,0.199024132214882,0.105943636553099
"Theewaterskloof",2017-07-11,96215,480188,0.200369438636534,0.106659764054834
"Theewaterskloof",2017-07-12,96215,480188,0.200369438636534,0.106659764054834
"Theewaterskloof",2017-07-13,96377,480188,0.200706806500787,0.106839350208519
"Theewaterskloof",2017-07-14,96377,480188,0.200706806500787,0.106839350208519
"Theewaterskloof",2017-07-15,96540,480188,0.201046256882721,0.10702004491871
"Theewaterskloof",2017-07-16,96866,480188,0.201725157646588,0.10738143433909
"Theewaterskloof",2017-07-17,99178,480188,0.206539938524078,0.109944416976878
"Theewaterskloof",2017-07-18,99681,480188,0.207587444917407,0.110502020898507
"Theewaterskloof",2017-07-19,100865,480188,0.210053145851208,0.11181455179952
"Theewaterskloof",2017-07-20,101205,480188,0.210761201862604,0.112191461010959
"Theewaterskloof",2017-07-21,101547,480188,0.21147342290936,0.112570587335407
"Theewaterskloof",2017-07-22,101889,480188,0.212185643956117,0.112949713659855
"Theewaterskloof",2017-07-23,101889,480188,0.212185643956117,0.112949713659855
"Theewaterskloof",2017-07-24,102233,480188,0.212902030038235,0.113331057097311
"Theewaterskloof",2017-07-25,102233,480188,0.212902030038235,0.113331057097311
"Theewaterskloof",2017-07-26,102923,480188,0.214338967237832,0.114095961085232
"Theewaterskloof",2017-07-27,103618,480188,0.215786317025832,0.114866407855675
"Theewaterskloof",2017-07-28,104142,480188,0.216877556290453,0.115447291463893
"Theewaterskloof",2017-07-29,104142,480188,0.216877556290453,0.115447291463893
"Theewaterskloof",2017-07-30,103967,480188,0.216513115696352,0.115253294075652
"Theewaterskloof",2017-07-31,103967,480188,0.216513115696352,0.115253294075652
"Theewaterskloof",2017-08-01,103792,480188,0.216148675102252,0.115059296687411
"Theewaterskloof",2017-08-02,103792,480188,0.216148675102252,0.115059296687411
"Theewaterskloof",2017-08-03,104667,480188,0.217970878072755,0.116029283628616
"Theewaterskloof",2017-08-04,104667,480188,0.217970878072755,0.116029283628616
"Theewaterskloof",2017-08-05,109140,480188,0.227285979657967,0.120987856872053
"Theewaterskloof",2017-08-06,109323,480188,0.227667080393513,0.121190722712327
"Theewaterskloof",2017-08-07,109688,480188,0.228427199346922,0.121595345836373
"Theewaterskloof",2017-08-08,109688,480188,0.228427199346922,0.121595345836373
"Theewaterskloof",2017-08-09,109688,480188,0.228427199346922,0.121595345836373
"Theewaterskloof",2017-08-10,109505,480188,0.228046098611377,0.121392479996098
"Theewaterskloof",2017-08-11,110054,480188,0.229189400818013,0.122001077516922
"Theewaterskloof",2017-08-12,114532,480188,0.238514914991628,0.12696519354288
"Theewaterskloof",2017-08-13,116441,480188,0.242490441243846,0.129081427909462
"Theewaterskloof",2017-08-14,117019,480188,0.243694136463219,0.129722173568909
"Theewaterskloof",2017-08-15,117405,480188,0.244497988287921,0.130150076379543
"Theewaterskloof",2017-08-16,118376,480188,0.246520112955759,0.131226484745154
"Theewaterskloof",2017-08-17,119550,480188,0.248964988712754,0.132527930081124
"Theewaterskloof",2017-08-18,120337,480188,0.250603930127367,0.133400364049956
"Theewaterskloof",2017-08-19,120732,480188,0.251426524611194,0.133838243869128
"Theewaterskloof",2017-08-20,121129,480188,0.252253284130382,0.134278340801309
"Theewaterskloof",2017-08-21,121526,480188,0.253080043649571,0.13471843773349
"Theewaterskloof",2017-08-22,121924,480188,0.253908885686439,0.135159643222175
"Theewaterskloof",2017-08-23,122724,480188,0.2555748998309,0.136046488425562
"Theewaterskloof",2017-08-24,124337,480188,0.258934000849667,0.13783459006689
"Theewaterskloof",2017-08-25,126375,480188,0.263178171882679,0.140093828222518
"Theewaterskloof",2017-08-26,126580,480188,0.263605088007197,0.140321082305886
"Theewaterskloof",2017-08-27,126580,480188,0.263605088007197,0.140321082305886
"Theewaterskloof",2017-08-28,126786,480188,0.264034086649396,0.140549444945758
"Theewaterskloof",2017-08-29,126786,480188,0.264034086649396,0.140549444945758
"Theewaterskloof",2017-08-30,128856,480188,0.268344898248186,0.142844156909522
"Theewaterskloof",2017-08-31,NA,480188,NA,NA
"Theewaterskloof",2017-09-01,NA,480188,NA,NA
"Theewaterskloof",2017-09-02,NA,480188,NA,NA
"Theewaterskloof",2017-09-03,NA,480188,NA,NA
"Theewaterskloof",2017-09-04,NA,480188,NA,NA
"Theewaterskloof",2017-09-05,NA,480188,NA,NA
"Theewaterskloof",2017-09-06,NA,480188,NA,NA
"Theewaterskloof",2017-09-07,NA,480188,NA,NA
"Victoria",2012-01-01,0,128,0,0
"Victoria",2012-01-02,0,128,0,0
"Victoria",2012-01-03,0,128,0,0
"Victoria",2012-01-04,0,128,0,0
"Victoria",2012-01-05,0,128,0,0
"Victoria",2012-01-06,0,128,0,0
"Victoria",2012-01-07,0,128,0,0
"Victoria",2012-01-08,0,128,0,0
"Victoria",2012-01-09,0,128,0,0
"Victoria",2012-01-10,0,128,0,0
"Victoria",2012-01-11,0,128,0,0
"Victoria",2012-01-12,0,128,0,0
"Victoria",2012-01-13,0,128,0,0
"Victoria",2012-01-14,0,128,0,0
"Victoria",2012-01-15,0,128,0,0
"Victoria",2012-01-16,0,128,0,0
"Victoria",2012-01-17,0,128,0,0
"Victoria",2012-01-18,0,128,0,0
"Victoria",2012-01-19,0,128,0,0
"Victoria",2012-01-20,0,128,0,0
"Victoria",2012-01-21,0,128,0,0
"Victoria",2012-01-22,0,128,0,0
"Victoria",2012-01-23,0,128,0,0
"Victoria",2012-01-24,0,128,0,0
"Victoria",2012-01-25,0,128,0,0
"Victoria",2012-01-26,0,128,0,0
"Victoria",2012-01-27,0,128,0,0
"Victoria",2012-01-28,0,128,0,0
"Victoria",2012-01-29,0,128,0,0
"Victoria",2012-01-30,0,128,0,0
"Victoria",2012-01-31,0,128,0,0
"Victoria",2012-02-01,0,128,0,0
"Victoria",2012-02-02,0,128,0,0
"Victoria",2012-02-03,0,128,0,0
"Victoria",2012-02-04,0,128,0,0
"Victoria",2012-02-05,0,128,0,0
"Victoria",2012-02-06,0,128,0,0
"Victoria",2012-02-07,0,128,0,0
"Victoria",2012-02-08,0,128,0,0
"Victoria",2012-02-09,0,128,0,0
"Victoria",2012-02-10,0,128,0,0
"Victoria",2012-02-11,0,128,0,0
"Victoria",2012-02-12,0,128,0,0
"Victoria",2012-02-13,0,128,0,0
"Victoria",2012-02-14,0,128,0,0
"Victoria",2012-02-15,0,128,0,0
"Victoria",2012-02-16,0,128,0,0
"Victoria",2012-02-17,0,128,0,0
"Victoria",2012-02-18,0,128,0,0
"Victoria",2012-02-19,0,128,0,0
"Victoria",2012-02-20,0,128,0,0
"Victoria",2012-02-21,0,128,0,0
"Victoria",2012-02-22,0,128,0,0
"Victoria",2012-02-23,0,128,0,0
"Victoria",2012-02-24,0,128,0,0
"Victoria",2012-02-25,0,128,0,0
"Victoria",2012-02-26,0,128,0,0
"Victoria",2012-02-27,0,128,0,0
"Victoria",2012-02-28,0,128,0,0
"Victoria",2012-02-29,0,128,0,0
"Victoria",2012-03-01,0,128,0,0
"Victoria",2012-03-02,0,128,0,0
"Victoria",2012-03-03,0,128,0,0
"Victoria",2012-03-04,0,128,0,0
"Victoria",2012-03-05,0,128,0,0
"Victoria",2012-03-06,0,128,0,0
"Victoria",2012-03-07,0,128,0,0
"Victoria",2012-03-08,0,128,0,0
"Victoria",2012-03-09,0,128,0,0
"Victoria",2012-03-10,0,128,0,0
"Victoria",2012-03-11,0,128,0,0
"Victoria",2012-03-12,0,128,0,0
"Victoria",2012-03-13,0,128,0,0
"Victoria",2012-03-14,0,128,0,0
"Victoria",2012-03-15,0,128,0,0
"Victoria",2012-03-16,0,128,0,0
"Victoria",2012-03-17,0,128,0,0
"Victoria",2012-03-18,0,128,0,0
"Victoria",2012-03-19,0,128,0,0
"Victoria",2012-03-20,0,128,0,0
"Victoria",2012-03-21,0,128,0,0
"Victoria",2012-03-22,0,128,0,0
"Victoria",2012-03-23,0,128,0,0
"Victoria",2012-03-24,0,128,0,0
"Victoria",2012-03-25,0,128,0,0
"Victoria",2012-03-26,0,128,0,0
"Victoria",2012-03-27,0,128,0,0
"Victoria",2012-03-28,0,128,0,0
"Victoria",2012-03-29,0,128,0,0
"Victoria",2012-03-30,0,128,0,0
"Victoria",2012-03-31,0,128,0,0
"Victoria",2012-04-01,0,128,0,0
"Victoria",2012-04-02,0,128,0,0
"Victoria",2012-04-03,0,128,0,0
"Victoria",2012-04-04,0,128,0,0
"Victoria",2012-04-05,0,128,0,0
"Victoria",2012-04-06,0,128,0,0
"Victoria",2012-04-07,0,128,0,0
"Victoria",2012-04-08,0,128,0,0
"Victoria",2012-04-09,0,128,0,0
"Victoria",2012-04-10,0,128,0,0
"Victoria",2012-04-11,0,128,0,0
"Victoria",2012-04-12,0,128,0,0
"Victoria",2012-04-13,0,128,0,0
"Victoria",2012-04-14,0,128,0,0
"Victoria",2012-04-15,0,128,0,0
"Victoria",2012-04-16,0,128,0,0
"Victoria",2012-04-17,0,128,0,0
"Victoria",2012-04-18,0,128,0,0
"Victoria",2012-04-19,0,128,0,0
"Victoria",2012-04-20,0,128,0,0
"Victoria",2012-04-21,0,128,0,0
"Victoria",2012-04-22,0,128,0,0
"Victoria",2012-04-23,0,128,0,0
"Victoria",2012-04-24,0,128,0,0
"Victoria",2012-04-25,0,128,0,0
"Victoria",2012-04-26,0,128,0,0
"Victoria",2012-04-27,0,128,0,0
"Victoria",2012-04-28,0,128,0,0
"Victoria",2012-04-29,0,128,0,0
"Victoria",2012-04-30,0,128,0,0
"Victoria",2012-05-01,0,128,0,0
"Victoria",2012-05-02,0,128,0,0
"Victoria",2012-05-03,0,128,0,0
"Victoria",2012-05-04,0,128,0,0
"Victoria",2012-05-05,0,128,0,0
"Victoria",2012-05-06,0,128,0,0
"Victoria",2012-05-07,0,128,0,0
"Victoria",2012-05-08,0,128,0,0
"Victoria",2012-05-09,0,128,0,0
"Victoria",2012-05-10,0,128,0,0
"Victoria",2012-05-11,0,128,0,0
"Victoria",2012-05-12,0,128,0,0
"Victoria",2012-05-13,0,128,0,0
"Victoria",2012-05-14,0,128,0,0
"Victoria",2012-05-15,0,128,0,0
"Victoria",2012-05-16,0,128,0,0
"Victoria",2012-05-17,0,128,0,0
"Victoria",2012-05-18,0,128,0,0
"Victoria",2012-05-19,0,128,0,0
"Victoria",2012-05-20,0,128,0,0
"Victoria",2012-05-21,0,128,0,0
"Victoria",2012-05-22,0,128,0,0
"Victoria",2012-05-23,0,128,0,0
"Victoria",2012-05-24,0,128,0,0
"Victoria",2012-05-25,0,128,0,0
"Victoria",2012-05-26,0,128,0,0
"Victoria",2012-05-27,0,128,0,0
"Victoria",2012-05-28,0,128,0,0
"Victoria",2012-05-29,0,128,0,0
"Victoria",2012-05-30,0,128,0,0
"Victoria",2012-05-31,0,128,0,0
"Victoria",2012-06-01,0,128,0,0
"Victoria",2012-06-02,0,128,0,0
"Victoria",2012-06-03,0,128,0,0
"Victoria",2012-06-04,0,128,0,0
"Victoria",2012-06-05,0,128,0,0
"Victoria",2012-06-06,0,128,0,0
"Victoria",2012-06-07,0,128,0,0
"Victoria",2012-06-08,0,128,0,0
"Victoria",2012-06-09,19.3,128,0.15078125,2.1395140531708e-05
"Victoria",2012-06-10,23,128,0.1796875,2.54967995973723e-05
"Victoria",2012-06-11,23.7,128,0.18515625,2.62727891503358e-05
"Victoria",2012-06-12,23.7,128,0.18515625,2.62727891503358e-05
"Victoria",2012-06-13,24.1,128,0.18828125,2.67162117520292e-05
"Victoria",2012-06-14,24.5,128,0.19140625,2.71596343537226e-05
"Victoria",2012-06-15,24.8,128,0.19375,2.74922013049927e-05
"Victoria",2012-06-16,25.2,128,0.196875,2.79356239066861e-05
"Victoria",2012-06-17,25.2,128,0.196875,2.79356239066861e-05
"Victoria",2012-06-18,24.8,128,0.19375,2.74922013049927e-05
"Victoria",2012-06-19,24.8,128,0.19375,2.74922013049927e-05
"Victoria",2012-06-20,24.8,128,0.19375,2.74922013049927e-05
"Victoria",2012-06-21,25.2,128,0.196875,2.79356239066861e-05
"Victoria",2012-06-22,25.4,128,0.1984375,2.81573352075329e-05
"Victoria",2012-06-23,25.6,128,0.2,2.83790465083796e-05
"Victoria",2012-06-24,26.3,128,0.20546875,2.91550360613431e-05
"Victoria",2012-06-25,26.7,128,0.20859375,2.95984586630365e-05
"Victoria",2012-06-26,29.5,128,0.23046875,3.27024168748905e-05
"Victoria",2012-06-27,30.4,128,0.2375,3.37001177287007e-05
"Victoria",2012-06-28,36.3,128,0.28359375,4.02406011036789e-05
"Victoria",2012-06-29,37.1,128,0.28984375,4.11274463070657e-05
"Victoria",2012-06-30,38.1,128,0.29765625,4.22360028112993e-05
"Victoria",2012-07-01,40.3,128,0.31484375,4.46748271206132e-05
"Victoria",2012-07-02,42.6,128,0.3328125,4.72245070803504e-05
"Victoria",2012-07-03,42.9,128,0.33515625,4.75570740316205e-05
"Victoria",2012-07-04,42.9,128,0.33515625,4.75570740316205e-05
"Victoria",2012-07-05,48.7,128,0.38046875,5.39867017561752e-05
"Victoria",2012-07-06,50.2,128,0.3921875,5.56495365125256e-05
"Victoria",2012-07-07,51.5,128,0.40234375,5.70906599680292e-05
"Victoria",2012-07-08,59.2,128,0.4625,6.56265450506278e-05
"Victoria",2012-07-09,61.6,128,0.48125,6.82870806607884e-05
"Victoria",2012-07-10,79.4,128,0.6203125,8.8019386436146e-05
"Victoria",2012-07-11,83.1,128,0.64921875,9.21210455018103e-05
"Victoria",2012-07-12,88.3,128,0.68984375,9.78855393238249e-05
"Victoria",2012-07-13,89.6,128,0.7,9.93266627793285e-05
"Victoria",2012-07-14,91.7,128,0.71640625,0.000101654631438219
"Victoria",2012-07-15,91.7,128,0.71640625,0.000101654631438219
"Victoria",2012-07-16,92.1,128,0.71953125,0.000102098054039912
"Victoria",2012-07-17,94.6,128,0.7390625,0.000104869445300496
"Victoria",2012-07-18,95.4,128,0.7453125,0.000105756290503883
"Victoria",2012-07-19,95.4,128,0.7453125,0.000105756290503883
"Victoria",2012-07-20,95.4,128,0.7453125,0.000105756290503883
"Victoria",2012-07-21,96.6,128,0.7546875,0.000107086558308964
"Victoria",2012-07-22,98.3,128,0.76796875,0.000108971104366161
"Victoria",2012-07-23,108.4,128,0.846875,0.00012016752505892
"Victoria",2012-07-24,109.3,128,0.85390625,0.00012116522591273
"Victoria",2012-07-25,110.6,128,0.8640625,0.000122606349368234
"Victoria",2012-07-26,110.6,128,0.8640625,0.000122606349368234
"Victoria",2012-07-27,110.6,128,0.8640625,0.000122606349368234
"Victoria",2012-07-28,111.5,128,0.87109375,0.000123604050222044
"Victoria",2012-07-29,111.5,128,0.87109375,0.000123604050222044
"Victoria",2012-07-30,111.9,128,0.87421875,0.000124047472823737
"Victoria",2012-07-31,111.9,128,0.87421875,0.000124047472823737
"Victoria",2012-08-01,112.8,128,0.88125,0.000125045173677548
"Victoria",2012-08-02,113.7,128,0.88828125,0.000126042874531358
"Victoria",2012-08-03,113.7,128,0.88828125,0.000126042874531358
"Victoria",2012-08-04,114.1,128,0.89140625,0.000126486297133051
"Victoria",2012-08-05,113.7,128,0.88828125,0.000126042874531358
"Victoria",2012-08-06,113.7,128,0.88828125,0.000126042874531358
"Victoria",2012-08-07,114.6,128,0.8953125,0.000127040575385168
"Victoria",2012-08-08,115.1,128,0.89921875,0.000127594853637285
"Victoria",2012-08-09,116.6,128,0.9109375,0.000129257688393635
"Victoria",2012-08-10,116.6,128,0.9109375,0.000129257688393635
"Victoria",2012-08-11,117.1,128,0.91484375,0.000129811966645752
"Victoria",2012-08-12,119.1,128,0.93046875,0.000132029079654219
"Victoria",2012-08-13,125,128,0.9765625,0.000138569563029197
"Victoria",2012-08-14,126.5,128,0.98828125,0.000140232397785548
"Victoria",2012-08-15,126.9,128,0.99140625,0.000140675820387241
"Victoria",2012-08-16,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-08-17,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-08-18,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-08-19,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-08-20,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-08-21,130.9,128,1.02265625,0.000145110046404175
"Victoria",2012-08-22,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-08-23,130.9,128,1.02265625,0.000145110046404175
"Victoria",2012-08-24,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-08-25,129.4,128,1.0109375,0.000143447211647825
"Victoria",2012-08-26,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-08-27,130.9,128,1.02265625,0.000145110046404175
"Victoria",2012-08-28,130.9,128,1.02265625,0.000145110046404175
"Victoria",2012-08-29,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-08-30,129.4,128,1.0109375,0.000143447211647825
"Victoria",2012-08-31,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-09-01,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-09-02,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-03,130.9,128,1.02265625,0.000145110046404175
"Victoria",2012-09-04,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-05,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-06,129.4,128,1.0109375,0.000143447211647825
"Victoria",2012-09-07,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-09-08,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-09-09,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-09-10,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-09-11,129.4,128,1.0109375,0.000143447211647825
"Victoria",2012-09-12,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-13,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-14,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-15,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-16,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-17,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-09-18,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-09-19,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-09-20,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-09-21,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-09-22,131.3,128,1.02578125,0.000145553469005869
"Victoria",2012-09-23,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-24,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-25,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-26,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-09-27,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-09-28,130.9,128,1.02265625,0.000145110046404175
"Victoria",2012-09-29,132.8,128,1.0375,0.000147216303762219
"Victoria",2012-09-30,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-01,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-10-02,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-10-03,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-10-04,129.4,128,1.0109375,0.000143447211647825
"Victoria",2012-10-05,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-10-06,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-10-07,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-10-08,129.9,128,1.01484375,0.000144001489899942
"Victoria",2012-10-09,129.4,128,1.0109375,0.000143447211647825
"Victoria",2012-10-10,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-11,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-12,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-13,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-14,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-15,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-16,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-10-17,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-10-18,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-10-19,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-10-20,129.4,128,1.0109375,0.000143447211647825
"Victoria",2012-10-21,131.3,128,1.02578125,0.000145553469005869
"Victoria",2012-10-22,130.4,128,1.01875,0.000144555768152058
"Victoria",2012-10-23,129.4,128,1.0109375,0.000143447211647825
"Victoria",2012-10-24,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-25,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-26,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-10-27,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-10-28,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-10-29,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-10-30,129.4,128,1.0109375,0.000143447211647825
"Victoria",2012-10-31,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-11-01,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-11-02,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-11-03,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-11-04,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-11-05,128.9,128,1.00703125,0.000142892933395708
"Victoria",2012-11-06,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-11-07,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-11-08,128.4,128,1.003125,0.000142338655143591
"Victoria",2012-11-09,127.9,128,0.99921875,0.000141784376891475
"Victoria",2012-11-10,127.9,128,0.99921875,0.000141784376891475
"Victoria",2012-11-11,126.9,128,0.99140625,0.000140675820387241
"Victoria",2012-11-12,126.9,128,0.99140625,0.000140675820387241
"Victoria",2012-11-13,126.5,128,0.98828125,0.000140232397785548
"Victoria",2012-11-14,126.5,128,0.98828125,0.000140232397785548
"Victoria",2012-11-15,126,128,0.984375,0.000139678119533431
"Victoria",2012-11-16,125.5,128,0.98046875,0.000139123841281314
"Victoria",2012-11-17,125.5,128,0.98046875,0.000139123841281314
"Victoria",2012-11-18,125.5,128,0.98046875,0.000139123841281314
"Victoria",2012-11-19,125,128,0.9765625,0.000138569563029197
"Victoria",2012-11-20,125,128,0.9765625,0.000138569563029197
"Victoria",2012-11-21,125.5,128,0.98046875,0.000139123841281314
"Victoria",2012-11-22,125.5,128,0.98046875,0.000139123841281314
"Victoria",2012-11-23,125,128,0.9765625,0.000138569563029197
"Victoria",2012-11-24,124,128,0.96875,0.000137461006524964
"Victoria",2012-11-25,124,128,0.96875,0.000137461006524964
"Victoria",2012-11-26,124,128,0.96875,0.000137461006524964
"Victoria",2012-11-27,124.5,128,0.97265625,0.00013801528477708
"Victoria",2012-11-28,125,128,0.9765625,0.000138569563029197
"Victoria",2012-11-29,124.5,128,0.97265625,0.00013801528477708
"Victoria",2012-11-30,124.5,128,0.97265625,0.00013801528477708
"Victoria",2012-12-01,124,128,0.96875,0.000137461006524964
"Victoria",2012-12-02,124,128,0.96875,0.000137461006524964
"Victoria",2012-12-03,124,128,0.96875,0.000137461006524964
"Victoria",2012-12-04,123.5,128,0.96484375,0.000136906728272847
"Victoria",2012-12-05,123.5,128,0.96484375,0.000136906728272847
"Victoria",2012-12-06,122.5,128,0.95703125,0.000135798171768613
"Victoria",2012-12-07,122.5,128,0.95703125,0.000135798171768613
"Victoria",2012-12-08,122,128,0.953125,0.000135243893516496
"Victoria",2012-12-09,122,128,0.953125,0.000135243893516496
"Victoria",2012-12-10,122,128,0.953125,0.000135243893516496
"Victoria",2012-12-11,121.5,128,0.94921875,0.00013468961526438
"Victoria",2012-12-12,121.5,128,0.94921875,0.00013468961526438
"Victoria",2012-12-13,121,128,0.9453125,0.000134135337012263
"Victoria",2012-12-14,120.5,128,0.94140625,0.000133581058760146
"Victoria",2012-12-15,120.1,128,0.93828125,0.000133137636158453
"Victoria",2012-12-16,119.6,128,0.934375,0.000132583357906336
"Victoria",2012-12-17,119.6,128,0.934375,0.000132583357906336
"Victoria",2012-12-18,118.6,128,0.9265625,0.000131474801402102
"Victoria",2012-12-19,118.1,128,0.92265625,0.000130920523149985
"Victoria",2012-12-20,118.1,128,0.92265625,0.000130920523149985
"Victoria",2012-12-21,118.1,128,0.92265625,0.000130920523149985
"Victoria",2012-12-22,117.6,128,0.91875,0.000130366244897869
"Victoria",2012-12-23,117.1,128,0.91484375,0.000129811966645752
"Victoria",2012-12-24,117.1,128,0.91484375,0.000129811966645752
"Victoria",2012-12-25,116.6,128,0.9109375,0.000129257688393635
"Victoria",2012-12-26,116.6,128,0.9109375,0.000129257688393635
"Victoria",2012-12-27,116.6,128,0.9109375,0.000129257688393635
"Victoria",2012-12-28,116.1,128,0.90703125,0.000128703410141518
"Victoria",2012-12-29,116.1,128,0.90703125,0.000128703410141518
"Victoria",2012-12-30,116.1,128,0.90703125,0.000128703410141518
"Victoria",2012-12-31,115.1,128,0.89921875,0.000127594853637285
"Victoria",2013-01-01,114.1,128,0.89140625,0.000126486297133051
"Victoria",2013-01-02,113.7,128,0.88828125,0.000126042874531358
"Victoria",2013-01-03,113.2,128,0.884375,0.000125488596279241
"Victoria",2013-01-04,112.8,128,0.88125,0.000125045173677548
"Victoria",2013-01-05,112.8,128,0.88125,0.000125045173677548
"Victoria",2013-01-06,111.9,128,0.87421875,0.000124047472823737
"Victoria",2013-01-07,111.9,128,0.87421875,0.000124047472823737
"Victoria",2013-01-08,111.9,128,0.87421875,0.000124047472823737
"Victoria",2013-01-09,111,128,0.8671875,0.000123049771969927
"Victoria",2013-01-10,111,128,0.8671875,0.000123049771969927
"Victoria",2013-01-11,111,128,0.8671875,0.000123049771969927
"Victoria",2013-01-12,111.9,128,0.87421875,0.000124047472823737
"Victoria",2013-01-13,111.9,128,0.87421875,0.000124047472823737
"Victoria",2013-01-14,111.5,128,0.87109375,0.000123604050222044
"Victoria",2013-01-15,111.5,128,0.87109375,0.000123604050222044
"Victoria",2013-01-16,109.3,128,0.85390625,0.00012116522591273
"Victoria",2013-01-17,109.7,128,0.85703125,0.000121608648514423
"Victoria",2013-01-18,109.7,128,0.85703125,0.000121608648514423
"Victoria",2013-01-19,108.8,128,0.85,0.000120610947660613
"Victoria",2013-01-20,108.8,128,0.85,0.000120610947660613
"Victoria",2013-01-21,108.4,128,0.846875,0.00012016752505892
"Victoria",2013-01-22,108.4,128,0.846875,0.00012016752505892
"Victoria",2013-01-23,107.9,128,0.84296875,0.000119613246806803
"Victoria",2013-01-24,107.5,128,0.83984375,0.00011916982420511
"Victoria",2013-01-25,107.1,128,0.83671875,0.000118726401603416
"Victoria",2013-01-26,106.6,128,0.8328125,0.000118172123351299
"Victoria",2013-01-27,106.6,128,0.8328125,0.000118172123351299
"Victoria",2013-01-28,105.3,128,0.82265625,0.000116730999895796
"Victoria",2013-01-29,104,128,0.8125,0.000115289876440292
"Victoria",2013-01-30,103.5,128,0.80859375,0.000114735598188175
"Victoria",2013-01-31,103.5,128,0.80859375,0.000114735598188175
"Victoria",2013-02-01,103.5,128,0.80859375,0.000114735598188175
"Victoria",2013-02-02,103.5,128,0.80859375,0.000114735598188175
"Victoria",2013-02-03,103.5,128,0.80859375,0.000114735598188175
"Victoria",2013-02-04,103.5,128,0.80859375,0.000114735598188175
